"","X","Date","Month","Locality","Site","Bar","Station","Counter","Quadrat_ID","Live_Dead","Size","Count","Treatment","Location","Substation","Year"
"13747",13747,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_03","L",18.6,1,"control",NA,"HBN5","2010"
"13748",13748,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_03","L",13.9,1,"control",NA,"HBN5","2010"
"13749",13749,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_03","D",NA,0,"control",NA,"HBN5","2010"
"13750",13750,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",37.2,1,"control",NA,"HBN5","2010"
"13751",13751,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",10.1,1,"control",NA,"HBN5","2010"
"13752",13752,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",8.4,1,"control",NA,"HBN5","2010"
"13753",13753,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",16.5,1,"control",NA,"HBN5","2010"
"13754",13754,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",15.1,1,"control",NA,"HBN5","2010"
"13755",13755,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",5.8,1,"control",NA,"HBN5","2010"
"13756",13756,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",5.9,1,"control",NA,"HBN5","2010"
"13757",13757,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",7.9,1,"control",NA,"HBN5","2010"
"13758",13758,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",10,1,"control",NA,"HBN5","2010"
"13759",13759,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",8,1,"control",NA,"HBN5","2010"
"13760",13760,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",17.8,1,"control",NA,"HBN5","2010"
"13761",13761,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",25.4,1,"control",NA,"HBN5","2010"
"13762",13762,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",11.5,1,"control",NA,"HBN5","2010"
"13763",13763,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",6.5,1,"control",NA,"HBN5","2010"
"13764",13764,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",13.1,1,"control",NA,"HBN5","2010"
"13765",13765,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",13,1,"control",NA,"HBN5","2010"
"13766",13766,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",15.1,1,"control",NA,"HBN5","2010"
"13767",13767,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",5.8,1,"control",NA,"HBN5","2010"
"13768",13768,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",5.9,1,"control",NA,"HBN5","2010"
"13769",13769,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",7.9,1,"control",NA,"HBN5","2010"
"13770",13770,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",10,1,"control",NA,"HBN5","2010"
"13771",13771,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",8,1,"control",NA,"HBN5","2010"
"13772",13772,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",17.8,1,"control",NA,"HBN5","2010"
"13773",13773,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",25.4,1,"control",NA,"HBN5","2010"
"13774",13774,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",37.2,1,"control",NA,"HBN5","2010"
"13775",13775,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",10.1,1,"control",NA,"HBN5","2010"
"13776",13776,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",11.5,1,"control",NA,"HBN5","2010"
"13777",13777,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",6.5,1,"control",NA,"HBN5","2010"
"13778",13778,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",13.1,1,"control",NA,"HBN5","2010"
"13779",13779,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","L",13,1,"control",NA,"HBN5","2010"
"13780",13780,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",8.4,1,"control",NA,"HBN5","2010"
"13781",13781,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_04","D",16.5,1,"control",NA,"HBN5","2010"
"13782",13782,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","D",NA,0,"control",NA,"HBN5","2010"
"13783",13783,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",16,1,"control",NA,"HBN5","2010"
"13784",13784,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",12.6,1,"control",NA,"HBN5","2010"
"13785",13785,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",10,1,"control",NA,"HBN5","2010"
"13786",13786,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",16,1,"control",NA,"HBN5","2010"
"13787",13787,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",12.6,1,"control",NA,"HBN5","2010"
"13788",13788,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","L",10,1,"control",NA,"HBN5","2010"
"13789",13789,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_05","D",NA,0,"control",NA,"HBN5","2010"
"13790",13790,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","D",NA,0,"control",NA,"HBN5","2010"
"13791",13791,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",15.7,1,"control",NA,"HBN5","2010"
"13792",13792,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",13,1,"control",NA,"HBN5","2010"
"13793",13793,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",14.8,1,"control",NA,"HBN5","2010"
"13794",13794,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",10.3,1,"control",NA,"HBN5","2010"
"13795",13795,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",14.4,1,"control",NA,"HBN5","2010"
"13796",13796,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",19.4,1,"control",NA,"HBN5","2010"
"13797",13797,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",25.6,1,"control",NA,"HBN5","2010"
"13798",13798,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",15.7,1,"control",NA,"HBN5","2010"
"13799",13799,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",13,1,"control",NA,"HBN5","2010"
"13800",13800,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",14.8,1,"control",NA,"HBN5","2010"
"13801",13801,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",10.3,1,"control",NA,"HBN5","2010"
"13802",13802,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",14.4,1,"control",NA,"HBN5","2010"
"13803",13803,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",19.4,1,"control",NA,"HBN5","2010"
"13804",13804,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","L",25.6,1,"control",NA,"HBN5","2010"
"13805",13805,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_06","D",NA,0,"control",NA,"HBN5","2010"
"13806",13806,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","D",17.3,1,"control",NA,"HBN5","2010"
"13807",13807,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",19.7,1,"control",NA,"HBN5","2010"
"13808",13808,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",24.5,1,"control",NA,"HBN5","2010"
"13809",13809,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",15,1,"control",NA,"HBN5","2010"
"13810",13810,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",23.2,1,"control",NA,"HBN5","2010"
"13811",13811,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",16.5,1,"control",NA,"HBN5","2010"
"13812",13812,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",14.7,1,"control",NA,"HBN5","2010"
"13813",13813,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",23.6,1,"control",NA,"HBN5","2010"
"13814",13814,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",19.7,1,"control",NA,"HBN5","2010"
"13815",13815,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",24.5,1,"control",NA,"HBN5","2010"
"13816",13816,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",15,1,"control",NA,"HBN5","2010"
"13817",13817,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",23.2,1,"control",NA,"HBN5","2010"
"13818",13818,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",16.5,1,"control",NA,"HBN5","2010"
"13819",13819,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",14.7,1,"control",NA,"HBN5","2010"
"13820",13820,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","L",23.6,1,"control",NA,"HBN5","2010"
"13821",13821,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_07","D",17.3,1,"control",NA,"HBN5","2010"
"13822",13822,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_08","D",NA,0,"control",NA,"HBN5","2010"
"13823",13823,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_08","L",41.9,1,"control",NA,"HBN5","2010"
"13824",13824,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_08","L",41.9,1,"control",NA,"HBN5","2010"
"13825",13825,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_08","D",NA,0,"control",NA,"HBN5","2010"
"13826",13826,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_09","D",NA,0,"control",NA,"HBN5","2010"
"13827",13827,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_09","L",NA,0,"control",NA,"HBN5","2010"
"13828",13828,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_09","L",NA,0,"control",NA,"HBN5","2010"
"13829",13829,2010-12-08,"Dec","HB","N",5,"HBN5","DREW","20101208_HBN5_01_09","D",NA,0,"control",NA,"HBN5","2010"
"13830",13830,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_01","D",NA,0,"control",NA,"HBN6","2010"
"13831",13831,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_01","L",NA,0,"control",NA,"HBN6","2010"
"13832",13832,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_01","L",NA,0,"control",NA,"HBN6","2010"
"13833",13833,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_01","D",NA,0,"control",NA,"HBN6","2010"
"13834",13834,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","D",18.6,1,"control",NA,"HBN6","2010"
"13835",13835,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","D",13.9,1,"control",NA,"HBN6","2010"
"13836",13836,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",14.2,1,"control",NA,"HBN6","2010"
"13837",13837,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",10,1,"control",NA,"HBN6","2010"
"13838",13838,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",19.3,1,"control",NA,"HBN6","2010"
"13839",13839,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",15.1,1,"control",NA,"HBN6","2010"
"13840",13840,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",14.2,1,"control",NA,"HBN6","2010"
"13841",13841,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",10,1,"control",NA,"HBN6","2010"
"13842",13842,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",19.3,1,"control",NA,"HBN6","2010"
"13843",13843,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","L",15.1,1,"control",NA,"HBN6","2010"
"13844",13844,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","D",18.6,1,"control",NA,"HBN6","2010"
"13845",13845,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_02","D",13.9,1,"control",NA,"HBN6","2010"
"13846",13846,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",56.6,1,"control",NA,"HBN6","2010"
"13847",13847,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",61.8,1,"control",NA,"HBN6","2010"
"13848",13848,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",35.7,1,"control",NA,"HBN6","2010"
"13849",13849,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",42.8,1,"control",NA,"HBN6","2010"
"13850",13850,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",45.6,1,"control",NA,"HBN6","2010"
"13851",13851,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",51.7,1,"control",NA,"HBN6","2010"
"13852",13852,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",28.7,1,"control",NA,"HBN6","2010"
"13853",13853,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.6,1,"control",NA,"HBN6","2010"
"13854",13854,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",38.9,1,"control",NA,"HBN6","2010"
"13855",13855,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",37.5,1,"control",NA,"HBN6","2010"
"13856",13856,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",31,1,"control",NA,"HBN6","2010"
"13857",13857,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",31.9,1,"control",NA,"HBN6","2010"
"13858",13858,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",25,1,"control",NA,"HBN6","2010"
"13859",13859,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",61.1,1,"control",NA,"HBN6","2010"
"13860",13860,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",53.8,1,"control",NA,"HBN6","2010"
"13861",13861,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",23.9,1,"control",NA,"HBN6","2010"
"13862",13862,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",40,1,"control",NA,"HBN6","2010"
"13863",13863,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",26.4,1,"control",NA,"HBN6","2010"
"13864",13864,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",38.6,1,"control",NA,"HBN6","2010"
"13865",13865,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",53.5,1,"control",NA,"HBN6","2010"
"13866",13866,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",32.6,1,"control",NA,"HBN6","2010"
"13867",13867,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.6,1,"control",NA,"HBN6","2010"
"13868",13868,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.1,1,"control",NA,"HBN6","2010"
"13869",13869,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",20,1,"control",NA,"HBN6","2010"
"13870",13870,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",29.3,1,"control",NA,"HBN6","2010"
"13871",13871,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",21.1,1,"control",NA,"HBN6","2010"
"13872",13872,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",33.3,1,"control",NA,"HBN6","2010"
"13873",13873,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",36.4,1,"control",NA,"HBN6","2010"
"13874",13874,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",43.4,1,"control",NA,"HBN6","2010"
"13875",13875,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",39.5,1,"control",NA,"HBN6","2010"
"13876",13876,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",27.1,1,"control",NA,"HBN6","2010"
"13877",13877,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",42.9,1,"control",NA,"HBN6","2010"
"13878",13878,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",35.4,1,"control",NA,"HBN6","2010"
"13879",13879,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.5,1,"control",NA,"HBN6","2010"
"13880",13880,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",63.7,1,"control",NA,"HBN6","2010"
"13881",13881,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",24.6,1,"control",NA,"HBN6","2010"
"13882",13882,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",40.6,1,"control",NA,"HBN6","2010"
"13883",13883,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",51.7,1,"control",NA,"HBN6","2010"
"13884",13884,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",28.7,1,"control",NA,"HBN6","2010"
"13885",13885,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.6,1,"control",NA,"HBN6","2010"
"13886",13886,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",38.9,1,"control",NA,"HBN6","2010"
"13887",13887,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",37.5,1,"control",NA,"HBN6","2010"
"13888",13888,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",31,1,"control",NA,"HBN6","2010"
"13889",13889,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",31.9,1,"control",NA,"HBN6","2010"
"13890",13890,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",25,1,"control",NA,"HBN6","2010"
"13891",13891,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",61.1,1,"control",NA,"HBN6","2010"
"13892",13892,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",53.8,1,"control",NA,"HBN6","2010"
"13893",13893,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",23.9,1,"control",NA,"HBN6","2010"
"13894",13894,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",40,1,"control",NA,"HBN6","2010"
"13895",13895,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",26.4,1,"control",NA,"HBN6","2010"
"13896",13896,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",38.6,1,"control",NA,"HBN6","2010"
"13897",13897,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",53.5,1,"control",NA,"HBN6","2010"
"13898",13898,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",32.6,1,"control",NA,"HBN6","2010"
"13899",13899,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.6,1,"control",NA,"HBN6","2010"
"13900",13900,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.1,1,"control",NA,"HBN6","2010"
"13901",13901,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",20,1,"control",NA,"HBN6","2010"
"13902",13902,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",29.3,1,"control",NA,"HBN6","2010"
"13903",13903,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",21.1,1,"control",NA,"HBN6","2010"
"13904",13904,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",33.3,1,"control",NA,"HBN6","2010"
"13905",13905,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",36.4,1,"control",NA,"HBN6","2010"
"13906",13906,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",43.4,1,"control",NA,"HBN6","2010"
"13907",13907,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",39.5,1,"control",NA,"HBN6","2010"
"13908",13908,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",27.1,1,"control",NA,"HBN6","2010"
"13909",13909,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",42.9,1,"control",NA,"HBN6","2010"
"13910",13910,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",35.4,1,"control",NA,"HBN6","2010"
"13911",13911,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",30.5,1,"control",NA,"HBN6","2010"
"13912",13912,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",63.7,1,"control",NA,"HBN6","2010"
"13913",13913,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",24.6,1,"control",NA,"HBN6","2010"
"13914",13914,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","L",40.6,1,"control",NA,"HBN6","2010"
"13915",13915,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",56.6,1,"control",NA,"HBN6","2010"
"13916",13916,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",61.8,1,"control",NA,"HBN6","2010"
"13917",13917,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",35.7,1,"control",NA,"HBN6","2010"
"13918",13918,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",42.8,1,"control",NA,"HBN6","2010"
"13919",13919,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_03","D",45.6,1,"control",NA,"HBN6","2010"
"13920",13920,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","D",11,1,"control",NA,"HBN6","2010"
"13921",13921,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","D",15.2,1,"control",NA,"HBN6","2010"
"13922",13922,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","D",13.9,1,"control",NA,"HBN6","2010"
"13923",13923,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",16.9,1,"control",NA,"HBN6","2010"
"13924",13924,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",24.1,1,"control",NA,"HBN6","2010"
"13925",13925,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",31.7,1,"control",NA,"HBN6","2010"
"13926",13926,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",49.1,1,"control",NA,"HBN6","2010"
"13927",13927,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",34,1,"control",NA,"HBN6","2010"
"13928",13928,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",27.4,1,"control",NA,"HBN6","2010"
"13929",13929,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",58.6,1,"control",NA,"HBN6","2010"
"13930",13930,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",47.9,1,"control",NA,"HBN6","2010"
"13931",13931,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",21.2,1,"control",NA,"HBN6","2010"
"13932",13932,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",44.2,1,"control",NA,"HBN6","2010"
"13933",13933,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",25.2,1,"control",NA,"HBN6","2010"
"13934",13934,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",29.2,1,"control",NA,"HBN6","2010"
"13935",13935,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",16.9,1,"control",NA,"HBN6","2010"
"13936",13936,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",24.1,1,"control",NA,"HBN6","2010"
"13937",13937,2010-12-08,"Dec","HB","N",6,"HBN6","DREW","20101208_HBN6_01_04","L",31.7,1,"control",NA,"HBN6","2010"
