LATITUDE,LONGITUDE,SEASON,TYPE,COUNTY,LOCATION,STATION,YYYY,MM,DD,TIME,DEPTH (m),SECCHI (m),TEMP (°C),SAL (°/°°),DO (mg/L),pH,WIND (mph),WIND DIR,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),CHL (µg/L)(corrected),COLOR (Pt-Co units),Kd average,Kd Z >= 0.5 m average,Notes,Samplers,Monthly Estuary Averages:,Dates,TEMP (°C),SAL (°/°°),DO (mg/L),pH,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),Color (PCU),Kd Z >= 0.5 m average,Notes:
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2008,6,24,11:28,4.3,1.0,28.49,24.28,6.99,7.98,4.7,WNW,540,48,15.13,12.74,16,1.35,1.35,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2008,6,24,11:49,4.0,1.1,28.57,26.20,6.91,7.96,1.6,NNW,360,34,15.63,12.62,14,0.80,0.80,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2008,6,24,12:07,3.9,1.0,28.85,26.89,6.49,7.94,3.4,NW,360,47,10.85,9.16,19,1.10,1.10,,"M.E., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2008,6,24,12:24,3.8,1.0,28.72,26.24,6.31,7.96,3.5,NW,330,25,9.93,8.71,12,1.05,1.05,,"M.E., D.S.",,6/24/2008,28.41,20.40,6.68,7.85,478,50,12.01,21,1.46,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2008,7,14,13:49,4.2,2.2,29.51,0.35,7.65,7.92,4.2,WSW,930,68,6.71,5.81,19,1.23,1.23,,"J.M.B., M.M.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2008,7,14,14:11,2.5,1.2,30.49,5.62,6.82,7.75,6.2,W,630,70,10.04,8.94,22,1.44,1.44,,"J.M.B., M.M.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2008,7,14,14:42,1.4,1.1,30.56,21.15,6.89,8.06,5.6,W,600,50,9.20,7.37,22,2.00,1.97,,"J.M.B., M.M.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2008,7,14,14:25,1.3,Bottom,29.81,20.34,4.48,7.66,5.8,W,580,69,10.96,9.68,23,1.93,1.89,,"J.M.B., M.M.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2008,7,18,10:08,1.5,1.2,29.46,24.09,4.38,7.76,5.1,W,730,89,5.06,4.13,17,.,.,,"J.M.B., M.M.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2008,7,18,10:50,2.7,1.1,28.41,15.81,4.99,7.68,4.5,NW,700,88,22.48,20.45,18,.,.,,"J.M.B., M.M.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2008,7,14,15:01,3.9,2.5,30.41,30.14,6.51,7.96,7.9,W,350,22,3.45,2.90,8,0.61,0.61,,"J.M.B., M.M.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2008,7,14,15:17,4.1,2.6,30.50,28.58,6.74,7.97,10.4,W,320,20,3.45,3.35,8,0.63,0.63,,"J.M.B., M.M.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2008,7,14,15:34,3.7,1.7,31.09,27.45,6.59,7.98,7.5,W,400,26,4.23,3.69,10,0.63,0.63,,"J.M.B., M.M.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2008,7,14,15:52,3.8,2.8,30.65,29.45,5.88,7.91,11.5,W,310,19,1.79,1.56,8,0.44,0.44,,"J.M.B., M.M.",,7/14/2008,30.11,24.63,5.81,7.87,499,48,7.58,14,1.03,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2008,8,29,12:39,6.8,0.5,27.81,0.10,3.66,5.95,2.4,SE,1040,251,2.11,1.68,303,4.12,4.12,,"M.M., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2008,8,29,12:21,3.7,0.6,28.37,2.93,4.39,6.72,1.5,SE,1030,202,5.20,4.02,164,3.10,3.10,,"M.M., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2008,8,29,10:19,1.9,0.5,29.43,22.06,4.29,7.02,4.4,SE,1110,84,34.76,29.72,160,2.42,2.42,,"M.M., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2008,8,29,09:59,2.0,0.5,27.87,0.95,4.79,6.93,5.8,SE,1140,225,2.68,1.30,186,3.78,3.78,,"M.M., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2008,8,29,12:05,2.0,1.0,29.72,20.98,4.85,7.00,3.3,SE,730,88,19.40,17.54,59,1.71,1.71,,"M.M., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2008,8,29,11:50,2.9,0.9,30.23,21.39,5.17,7.10,2.4,SE,660,78,18.53,16.20,70,1.29,1.29,,"M.M., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2008,8,29,10:36,5.0,0.5,29.25,23.64,5.12,7.17,5.2,SE,630,43,25.98,23.91,63,1.20,1.20,,"M.M., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2008,8,29,11:07,4.9,0.9,29.54,21.62,5.27,7.01,4.3,SE,540,35,15.68,13.97,38,0.96,0.96,,"M.M., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2008,8,29,11:20,4.8,2.3,29.59,26.03,4.89,7.05,3.4,SE,490,31,8.00,7.04,25,0.71,0.71,,"M.M., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2008,8,29,11:32,4.7,2.6,29.67,23.07,5.02,7.12,3.5,SE,460,28,6.99,6.14,19,0.61,0.61,,"M.M., D.S.",,8/29/2008,29.41,19.97,4.93,7.05,720,77,16.50,78,1.58,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2008,9,19,17:10,4.8,0.4,27.04,0.12,5.53,6.61,4.5,NE,1450,128,0.64,-0.67,306,5.20,5.20,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2008,9,19,16:53,2.8,0.4,27.73,0.19,5.32,6.56,5.6,NNE,1570,122,0.69,0.22,312,5.47,5.47,,"M.E., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2008,9,19,14:59,1.6,0.7,27.75,20.26,5.48,6.59,6.6,NNE,920,81,21.47,19.44,125,2.91,2.91,,"M.E., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2008,9,19,14:38,1.8,0.4,30.07,2.24,6.98,6.77,9.8,NNE,1490,142,4.51,1.79,312,5.28,5.28,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2008,9,19,16:34,1.9,0.7,29.02,23.06,4.41,6.71,7.3,NNE,640,64,10.44,8.94,139,3.20,3.20,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2008,9,19,16:18,2.7,1.0,28.50,20.67,4.97,6.68,10.6,NNE,690,65,19.13,16.20,100,2.31,2.31,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2008,9,19,15:13,4.3,1.1,28.19,24.94,5.66,6.70,8.4,NNE,580,41,22.11,19.66,59,1.84,1.84,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2008,9,19,15:27,4.5,1.2,28.34,24.87,5.26,6.78,6.4,NNE,580,47,16.32,14.52,63,1.76,1.76,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2008,9,19,15:45,4.1,1.1,28.41,24.82,5.86,6.78,9.8,NNE,620,40,22.57,20.22,57,1.97,1.97,,"M.E., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2008,9,19,15:58,3.7,0.9,28.42,23.35,5.34,6.75,9.4,NNE,730,56,23.63,21.00,71,2.08,2.08,,"M.E., D.S.",,9/19/2008,28.59,20.53,5.50,6.72,781,67,17.52,116,2.67,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2008,10,29,16:38,4.9,0.9,19.98,0.15,5.86,7.63,0.0,.,1180,123,0.78,0.34,188,4.20,4.20,,D.S.,,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2008,10,29,16:23,3.3,0.5,19.37,3.87,6.11,7.75,6.8,NW,1100,99,4.51,3.69,157,3.73,3.73,,D.S.,,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2008,10,29,14:25,1.8,0.9,15.35,27.88,7.55,8.05,8.7,W,570,59,12.23,9.94,21,1.71,1.71,,D.S.,,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2008,10,29,14:04,1.6,0.9,16.14,27.19,8.22,8.11,8.2,W,480,58,9.89,8.04,26,1.84,1.84,,D.S.,,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2008,10,29,16:08,1.9,0.7,16.90,28.36,7.00,8.11,7.8,NW,500,65,12.05,9.38,15,2.55,2.55,,D.S.,,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2008,10,29,15:50,2.5,1.0,16.29,26.96,6.78,8.06,9.0,NW,400,46,10.71,9.05,22,1.96,1.96,,D.S.,,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2008,10,29,14:51,4.9,2.1,17.49,31.81,6.78,8.12,6.1,NW,260,22,4.41,3.58,4,0.98,0.98,,D.S.,,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2008,10,29,15:05,4.3,1.9,17.63,31.41,6.71,8.11,9.0,NW,280,15,4.83,4.02,7,0.80,0.80,,D.S.,,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2008,10,29,15:18,4.4,2.3,17.80,31.18,6.60,8.11,6.6,NW,320,18,4.46,3.69,9,0.97,0.97,,D.S.,,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2008,10,29,15:31,4.1,2.3,17.82,30.27,6.61,8.12,8.9,NW,290,23,4.87,4.02,9,0.95,0.95,,D.S.,,10/29/2008,16.93,29.38,7.03,8.10,388,38,7.93,14,1.47,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2008,11,17,15:37,3.9,1.1,19.75,0.16,6.87,7.95,0.0,.,1330,98,0.69,0.22,86,2.45,2.45,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2008,11,17,16:30,2.9,1.0,19.83,1.16,7.23,7.75,12.0,W,1200,95,1.10,0.78,87,2.15,2.15,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2008,11,29,14:29,2.0,0.9,16.45,24.03,8.92,7.59,12.4,SW,450,52,9.33,7.37,18,1.44,1.44,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2008,11,17,16:04,1.8,0.8,17.83,20.24,9.69,8.04,11.0,NW,580,34,8.00,6.03,42,1.79,1.79,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2008,11,29,12:59,1.9,Bottom,17.02,20.27,10.57,7.47,8.5,SSW,420,32,9.98,8.49,28,1.26,1.26,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2008,11,29,13:30,3.0,1.0,16.32,26.30,9.33,7.57,8.9,SSW,370,32,12.18,9.94,16,1.64,1.64,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2008,11,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2008,11,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2008,11,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,"D.C., C.K., S.P., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2008,11,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,"D.C., C.K., S.P., D.S.",,11/17/2008,16.91,22.71,9.63,7.67,455,38,9.87,26,1.53,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2008,12,8,13:40,4.1,0.8,15.80,0.10,6.74,7.47,3.6,SE,860,115,0.64,0.34,127,3.60,3.60,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2008,12,8,13:09,1.6,1.4,15.90,0.36,6.97,7.85,8.2,SE,1150,123,0.92,0.56,88,3.20,3.20,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2008,12,8,10:22,1.5,Bottom,13.35,23.39,8.32,8.32,6.8,E,370,26,7.26,6.03,21,0.79,0.79,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2008,12,8,09:41,1.4,Bottom,11.79,15.18,8.63,8.24,6.0,NE,510,41,3.40,1.79,35,1.46,1.46,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2008,12,8,.,1.4,Bottom,14.79,18.89,8.39,8.21,5.3,E,480,38,3.36,2.46,28,.,.,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2008,12,8,12:09,2.3,1.7,13.84,20.17,8.35,8.19,3.4,E,520,32,5.93,5.03,26,1.31,1.31,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2008,12,8,10:44,4.7,4.0,13.74,27.83,8.27,8.33,5.1,E,230,11,4.32,3.46,15,0.81,0.81,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2008,12,8,11:04,4.3,4.0,13.73,26.81,8.26,8.25,4.3,E,300,15,5.52,4.80,15,1.13,1.13,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2008,12,8,11:20,4.2,3.5,13.63,26.24,8.24,8.26,2.7,E,350,17,4.78,4.13,15,1.05,1.05,,"D.C., C.K., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2008,12,8,11:43,4.0,3.2,14.17,26.53,8.14,8.20,2.3,E,310,15,4.37,3.80,16,0.84,0.84,,"D.C., C.K., D.S.",,12/8/2008,13.63,23.13,8.33,8.25,384,24,4.87,21,1.05,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2009,1,23,09:49,4.4,1.9,13.87,0.14,8.05,7.82,2.4,SE,1250,93,0.78,0.45,65,1.85,1.85,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2009,1,23,10:13,2.4,1.5,13.86,0.17,8.25,7.85,6.7,SE,1210,92,0.64,0.56,66,2.09,2.09,,"C.K., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2009,1,23,10:55,1.3,Bottom,10.25,20.27,9.71,8.20,9.6,SE,550,36,3.54,2.90,28,1.49,1.49,,"C.K., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2009,1,23,10:32,1.2,Bottom,10.75,13.13,9.86,8.12,10.5,SE,590,44,2.76,2.12,50,2.24,2.24,,"C.K., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2009,1,23,13:38,1.3,Bottom,11.29,14.37,9.36,8.23,8.1,SE,730,56,5.38,4.36,32,1.48,1.48,,"C.K., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2009,1,23,13:18,2.5,1.0,10.61,24.28,9.34,8.28,5.8,SE,590,34,.,.,18,1.52,1.52,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2009,1,23,11:40,4.5,1.5,10.29,26.33,9.36,8.27,6.9,SSE,350,19,4.97,4.02,15,0.86,0.86,,"C.K., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2009,1,23,12:05,4.3,1.7,10.51,27.37,9.17,8.28,6.0,SSE,330,23,4.18,3.35,14,0.83,0.83,,"C.K., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2009,1,23,12:28,4.4,1.8,10.96,28.99,8.66,8.26,7.1,SE,280,14,2.02,1.56,11,0.94,0.94,,"C.K., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2009,1,23,12:53,3.8,1.5,10.66,27.25,9.13,8.30,6.9,SE,440,18,.,.,17,1.14,1.14,,"C.K., D.S.",,1/23/2009,10.67,22.75,9.32,8.24,483,31,3.81,23,1.31,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2009,2,26,09:38,3.5,1.6,17.03,0.13,7.52,8.12,4.1,E,1310,101,.,.,59,1.94,1.94,,"D.C., C.K.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2009,2,26,09:57,1.7,Bottom,17.00,0.15,7.08,8.11,3.7,E,1330,98,.,.,54,1.75,1.75,,"D.C., C.K.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2009,2,26,10:33,1.3,Bottom,15.93,17.84,6.88,8.16,6.3,E,560,25,2.80,2.23,25,1.01,1.01,,"D.C., C.K.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2009,2,26,10:12,1.4,Bottom,16.92,0.82,7.10,8.11,9.1,SE,1300,95,5.29,4.02,50,1.67,1.67,,"D.C., C.K.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2009,2,26,12:39,1.6,Bottom,15.82,16.88,6.47,8.27,7.9,S,490,20,9.06,7.49,24,1.02,1.02,,"D.C., C.K.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2009,2,26,12:20,2.8,Bottom,15.51,20.40,6.23,8.22,7.0,E,790,23,5.29,4.25,21,0.77,0.77,,"D.C., C.K.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2009,2,26,10:57,4.4,2.8,14.87,22.16,6.54,8.18,6.3,SE,430,21,3.63,3.13,16,0.68,0.68,,"D.C., C.K.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2009,2,26,11:17,4.3,2.3,15.14,21.63,6.44,8.21,7.0,SE,450,28,5.52,4.69,15,0.62,0.62,,"D.C., C.K.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2009,2,26,11:38,4.3,3.1,14.69,24.94,6.00,8.14,5.5,SE,380,13,2.34,1.79,12,0.53,0.53,,"D.C., C.K.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2009,2,26,11:59,3.9,Bottom,15.22,24.18,5.90,8.17,5.5,SE,460,27,1.79,1.45,13,0.45,0.45,,"D.C., C.K.",,2/26/2009,15.51,18.61,6.45,8.18,608,32,4.47,22,0.84,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2009,3,30,01:39,4.3,1.9,22.00,0.13,6.69,7.67,5.2,ENE,1200,82,1.15,0.78,67,1.58,1.58,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2009,3,30,04:09,3.2,0.8,21.90,3.94,7.77,7.59,7.2,WSW,1100,91,3.22,2.12,52,2.23,2.23,,"C.K., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2009,3,30,02:17,1.8,1.0,21.79,17.33,5.62,7.66,4.7,WNW,690,36,5.06,3.80,24,1.37,1.37,,"C.K., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2009,3,30,02:00,2.1,1.0,20.95,8.88,6.43,7.64,6.0,W,660,57,3.13,1.79,42,1.81,1.81,,"C.K., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2009,3,30,03:49,1.8,1.0,22.21,20.16,7.52,7.69,8.1,SW,720,50,6.67,5.36,19,1.60,1.60,,"C.K., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2009,3,30,15:33,3.0,1.0,21.54,19.98,8.18,7.74,5.3,SW,840,61,3.36,2.57,30,1.63,1.63,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2009,3,30,14:35,4.5,1.6,20.89,24.09,5.63,7.59,5.0,WSW,600,31,4.92,4.02,17,0.92,0.92,,"C.K., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2009,3,30,14:49,4.8,2.0,21.63,23.01,5.66,7.62,4.4,WSW,670,34,3.77,3.13,25,0.97,0.97,,"C.K., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2009,3,30,03:03,4.6,1.7,21.07,24.89,5.59,7.74,4.0,W,420,19,3.36,2.68,18,1.04,1.04,,"C.K., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2009,3,30,03:17,4.4,1.7,21.27,24.21,5.55,7.78,3.4,SW,430,25,3.40,3.13,18,0.94,0.94,,"C.K., D.S.",,3/30/2009,21.42,20.32,6.27,7.68,629,39,4.21,24,1.29,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2009,4,24,18:01,4.5,0.3,21.00,0.03,4.43,6.47,3.0,W,1040,136,0.92,0.67,357,4.15,4.15,,"D.C., C.K.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2009,4,24,14:46,2.7,0.3,20.90,0.03,4.73,6.48,6.1,SW,1160,142,0.97,0.56,279,4.74,4.74,,"D.C., C.K.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2009,4,24,17:15,1.3,0.3,25.95,2.48,4.72,7.25,10.5,W,1100,142,6.90,5.14,351,6.15,6.15,,"D.C., C.K.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2009,4,24,17:34,1.6,0.4,21.31,0.04,4.47,6.83,9.4,E,1240,105,2.02,0.89,348,5.96,5.96,,"D.C., C.K.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2009,4,24,15:04,1.6,0.3,23.17,0.21,4.78,6.58,6.3,NW,1000,139,1.06,0.67,378,4.58,4.58,,"D.C., C.K.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2009,4,24,15:20,2.9,0.3,27.27,5.87,6.54,7.21,6.6,W,920,111,8.89,8.32,282,3.96,3.96,,"D.C., C.K.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2009,4,24,16:53,4.5,0.6,25.62,13.16,6.38,7.48,9.8,W,720,64,12.97,11.62,189,3.53,3.53,,"D.C., C.K.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2009,4,24,16:34,4.3,0.4,26.41,10.00,6.22,7.44,9.8,NW,880,95,15.26,14.75,243,2.97,2.97,,"D.C., C.K.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2009,4,24,16:11,4.2,0.5,27.55,9.01,6.66,7.57,8.3,S,820,97,16.09,15.42,243,3.22,3.22,,"D.C., C.K.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2009,4,24,15:54,3.9,1.0,24.10,21.04,6.27,7.54,7.4,E,550,52,10.02,9.38,129,2.34,2.34,,"D.C., C.K.",,4/24/2009,25.17,7.73,5.76,7.24,904,101,9.15,270,4.09,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2009,5,28,14:02,4.9,0.9,24.45,0.11,5.44,7.51,4.9,SW,1130,132,0.55,0.34,166,3.31,3.31,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2009,5,28,14:20,2.4,0.7,25.11,0.13,5.36,7.51,5.6,SW,960,121,0.60,0.45,164,3.06,3.06,,"C.K., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2009,5,29,09:37,1.6,0.7,26.84,10.25,5.94,7.75,5.9,SW,790,90,18.39,14.86,78,2.73,2.73,,"C.K., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2009,5,28,15:29,2.0,0.6,27.67,5.24,5.86,7.71,6.7,SSW,1050,113,9.93,7.26,110,3.21,3.21,,"C.K., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2009,5,28,14:39,1.8,0.7,26.93,18.77,5.86,7.77,9.0,SSW,640,73,19.40,17.43,51,2.70,2.70,,"C.K., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2009,5,28,15:00,3.1,0.8,28.01,25.40,7.24,7.99,9.8,SSW,560,60,22.34,18.77,28,1.89,1.89,,"C.K., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2009,5,29,10:07,4.6,1.7,26.89,25.06,6.05,8.02,7.7,SW,410,32,10.53,8.49,28,1.09,1.09,,"C.K., D.S.",,,,,,,,,,,,
