Verified,SHA,Dilution,Date_samp,Station,SHA_status,Time_samp,W_depth,Surface_sal,Surface_temp,Surface_DO,Bottom_sal,Bottom_temp,Bottom_DO,Wind_dir,Wind_speed,pH,Turbidity,Fecal_coliform,Tide,Date_received,Time_received
V,28,3,991206,220,1,1050,6,265,173,97,264,173,93,,0,80,120,7,7,,
V,28,3,991206,222,1,1055,3,256,175,86,257,175,87,,0,79,100,17,7,,
V,28,3,991206,223,1,1100,4,244,175,85,246,175,85,,0,79,100,33,7,,
V,28,3,991206,224,1,1105,6,265,173,85,272,172,86,,0,79,120,2,7,,
V,28,3,991206,226,1,1110,8,269,172,86,280,171,87,,0,79,130,5,7,,
V,28,3,991206,247,1,1115,7,274,172,83,283,172,84,,0,79,120,5,7,,
V,28,3,991206,250,1,1120,3,223,178,92,232,178,86,270,4,78,130,49,7,,
V,28,3,991206,228,1,1130,9,147,179,91,213,179,84,270,4,77,190,49,7,,
V,28,3,991206,428,1,1135,14,35,178,93,93,177,84,270,4,77,170,70,7,,
V,28,3,991206,430,1,1215,5,182,179,88,181,179,87,270,10,78,150,79,8,,
V,28,3,991206,460,1,1220,4,282,172,90,282,172,89,270,10,79,110,2,8,,
V,28,3,991206,229,1,1225,9,264,174,87,286,174,87,270,18,79,230,1,8,,
V,28,3,991206,239,1,1230,5,290,175,90,291,175,84,270,18,80,270,1,8,,
V,28,3,991206,245,1,1235,5,293,176,85,293,176,86,270,18,79,280,1,8,,
V,28,3,991206,231,1,1240,7,287,175,86,287,175,87,270,18,79,190,1,8,,
V,28,3,991206,230,1,1245,6,261,174,85,261,174,86,270,18,79,130,2,8,,
V,28,3,991206,450,1,1250,7,252,174,84,252,174,85,270,18,79,190,1,8,,
V,28,3,991206,425,1,1255,7,228,175,80,225,176,80,270,18,78,220,4,8,,
V,28,3,991206,232,1,1300,6,236,175,78,239,175,78,270,18,79,210,49,8,,
V,28,3,991206,449,1,1305,6,237,176,77,237,176,76,270,18,79,490,13,8,,
V,28,3,991206,234,1,1310,3,236,177,78,236,177,78,270,18,79,140,5,8,,
V,28,3,991206,235,1,1315,5,238,177,75,239,177,75,270,18,79,150,8,1,,
V,28,3,991206,445,1,1320,6,252,178,70,252,178,70,270,18,79,550,2,1,,
V,28,3,991206,237,1,1325,5,260,179,68,260,179,68,270,18,79,410,5,1,,
V,28,3,991206,481,1,1330,3,262,181,66,261,182,66,270,18,79,350,11,1,,
V,28,3,991206,482,1,1335,3,253,182,64,253,182,64,270,18,78,270,22,1,,
V,28,3,991206,483,1,1340,2,241,183,63,,,,270,18,78,130,49,1,,
V,28,3,991206,238,1,1345,5,192,179,66,226,179,64,270,18,78,150,110,1,,
V,28,3,991206,442,1,1350,5,167,180,64,224,180,61,270,18,77,140,31,1,,
V,28,3,991206,241,1,1355,4,215,179,65,215,179,65,270,18,78,170,49,1,,
V,28,3,991206,236,1,1400,9,149,179,61,156,179,60,270,18,77,210,79,1,,
V,28,3,991206,431,1,1405,5,184,178,63,206,179,61,270,18,78,120,49,1,,
V,28,3,991206,435,1,1410,8,169,178,64,182,179,63,270,18,78,110,49,1,,
V,28,3,991206,244,1,905,8,2,177,86,2,177,86,,0,78,110,79,6,,
V,28,3,991206,246,1,900,13,2,178,85,3,177,85,,0,77,130,350,6,,
V,28,3,991215,420,2,825,3,204,175,81,218,178,77,90,7,79,,64,2,,
V,28,3,991215,218,2,830,4,202,172,75,242,176,74,90,7,79,,2,2,,
V,28,3,991215,401,2,835,3,211,172,73,216,174,72,90,7,78,,46,2,,
V,28,3,991215,216,2,840,5,223,167,74,257,168,73,90,7,79,,1,2,,
V,28,3,991215,214,2,845,4,215,167,75,259,181,68,90,7,79,,1,2,,
V,28,3,991215,220,2,850,5,216,165,76,273,172,76,90,7,79,,13,2,,
V,28,3,991215,222,2,855,3,235,176,71,260,179,68,90,7,79,,1,2,,
V,28,3,991215,223,2,900,3,250,174,71,264,176,67,90,7,78,,5,2,,
V,28,3,991215,224,2,905,3,243,170,75,255,172,75,90,7,79,,2,2,,
V,28,3,991215,247,2,910,6,261,172,73,287,177,70,90,8,79,,22,2,,
V,28,3,991215,229,2,940,4,178,170,77,247,174,73,90,7,78,,2,3,,
V,28,3,991215,239,2,945,3,205,170,78,205,171,78,90,7,78,,4,3,,
V,28,3,991215,245,2,950,3,205,170,78,261,172,74,90,7,79,,2,3,,
V,28,3,991215,231,2,955,2,192,169,79,,,,90,7,79,,1,3,,
V,28,3,991215,449,2,1000,4,185,185,80,253,187,74,90,7,78,,70,3,,
V,28,3,991215,234,2,1005,2,164,179,87,,,,90,7,77,,2,3,,
V,28,3,991215,235,2,1050,2,179,184,91,,,,90,7,77,,38,3,,
V,28,3,991215,445,2,1030,2,190,187,87,,,,90,7,77,,33,3,,
V,28,3,991215,237,2,1010,2,194,184,87,,,,90,7,77,,1,3,,
V,28,3,991215,481,2,1020,2,194,176,90,,,,90,7,77,,1,3,,
V,28,3,105,201,1,1010,4,7,173,45,11,173,45,10,18,81,100,49,6,,
V,28,3,105,202,1,1015,4,9,168,46,9,172,45,10,18,79,330,79,6,,
V,28,3,105,207,1,1020,2,84,161,43,,,,10,18,75,340,130,6,,
V,28,3,105,204,1,1025,3,109,168,37,109,168,37,10,18,75,300,79,6,,
V,28,3,105,434,1,1055,2,191,160,42,,,,10,18,78,760,49,7,,
V,28,3,105,424,1,1100,2,187,158,45,,,,10,18,78,1500,33,7,,
V,28,3,105,420,1,1105,2,199,152,44,,,,10,18,78,1000,49,7,,
V,28,3,105,218,1,1110,3,203,148,45,203,148,44,10,18,78,1100,49,7,,
V,28,3,105,210,1,1115,2,199,151,43,,,,10,18,77,740,14,7,,
V,28,3,105,410,1,1120,2,232,153,43,,,,10,18,77,570,23,7,,
V,28,3,105,401,1,1125,2,260,152,41,,,,10,18,78,570,5,7,,
V,28,3,105,216,1,1130,4,260,150,43,260,150,43,10,18,78,870,11,7,,
V,28,3,105,214,1,1135,4,283,156,42,283,159,42,10,18,78,360,5,7,,
V,28,3,105,220,1,1140,5,279,158,43,282,158,43,10,18,80,490,8,7,,
V,28,3,105,222,1,1145,2,262,160,44,,,,10,18,79,510,7,7,,
V,28,3,105,223,1,1050,2,211,161,43,,,,10,18,77,3000,8,7,,
V,28,3,105,224,1,1045,2,245,159,42,,,,10,18,76,3900,11,7,,
V,28,3,105,226,1,1039,4,251,157,43,279,158,42,10,18,78,610,8,7,,
V,28,3,105,247,1,1150,3,249,157,44,266,157,43,10,18,79,680,8,7,,
V,28,3,105,250,1,1035,2,23,167,52,,,,10,18,79,900,13,7,,
V,28,3,105,228,1,1030,2,18,164,48,,,,10,18,78,200,79,7,,
V,28,3,105,428,1,1005,3,12,170,46,19,170,45,10,18,81,150,130,6,,
V,28,3,105,430,1,1000,4,10,171,45,19,170,43,10,18,80,170,46,6,,
V,28,3,105,460,1,1152,3,249,154,45,250,156,43,10,18,80,1900,49,7,,
V,28,3,105,229,1,1155,4,253,151,46,253,151,45,10,18,80,1500,13,7,,
V,28,3,105,239,1,1200,2,249,156,46,,,,10,18,80,1000,23,7,,
V,28,3,105,245,1,1205,2,288,131,57,,,,10,18,80,690,23,8,,
V,28,3,105,231,1,1210,3,205,155,45,205,155,44,10,18,79,630,23,8,,
V,28,3,105,230,1,1215,3,204,157,51,204,156,51,10,18,80,430,130,8,,
V,28,3,105,450,1,1220,2,224,156,50,,,,10,18,80,1100,23,8,,
V,28,3,105,425,1,1222,3,149,155,58,153,156,52,10,18,80,760,130,8,,
V,28,3,105,232,1,1225,3,150,160,50,156,161,48,10,18,80,290,33,8,,
V,28,3,105,449,1,1230,4,197,160,46,203,161,45,10,18,80,480,33,8,,
V,28,3,105,234,1,1235,2,150,158,51,,,,10,18,81,800,33,8,,
V,28,3,105,235,1,1240,3,211,161,50,211,160,49,10,18,80,730,33,8,,
V,28,3,105,445,1,1245,2,267,158,50,,,,10,18,79,1500,49,8,,
V,28,3,105,237,1,1250,2,277,161,45,,,,10,18,79,560,5,8,,
V,28,3,105,481,1,1255,2,272,152,50,,,,10,18,79,1000,79,8,,
V,28,3,105,241,1,1300,2,110,162,51,,,,10,18,81,460,33,8,,
V,28,3,105,236,1,1305,6,24,176,52,101,171,49,10,18,80,610,70,8,,
V,28,3,105,431,1,1310,2,8,179,53,,,,10,18,80,200,79,8,,
V,28,3,105,435,1,1315,8,6,179,51,9,179,49,10,18,81,290,33,8,,
V,28,3,105,244,1,1320,16,2,183,50,2,183,48,10,18,81,210,49,8,,
V,28,3,105,246,1,939,4,1,175,44,3,174,43,10,18,84,470,33,6,,
V,28,3,125,420,2,900,2,,,,,,,330,20,,950,33,4,,
V,28,3,125,218,2,910,3,,,,,,,330,20,,490,5,4,,
V,28,3,125,410,2,920,2,,,,,,,330,20,,790,49,4,,
V,28,3,125,220,2,930,4,,,,,,,330,20,,710,23,4,,
V,28,3,125,222,2,940,4,,,,,,,330,20,,470,31,4,,
V,28,3,125,223,2,950,3,,,,,,,330,20,,640,2,4,,
V,28,3,125,224,2,955,2,,,,,,,330,20,,1100,1,4,,
V,28,3,125,226,2,1005,4,,,,,,,330,20,,540,5,4,,
V,28,3,125,247,2,1015,4,,,,,,,330,20,,790,2,4,,
V,28,3,125,229,2,1025,4,,,,,,,330,20,,850,2,4,,
V,28,3,125,239,2,1030,3,,,,,,,330,20,,380,33,4,,
V,28,3,125,245,2,1040,3,,,,,,,330,20,,550,46,4,,
V,28,3,125,231,2,1050,4,,,,,,,330,20,,340,26,5,,
V,28,3,125,234,2,1100,2,,,,,,,330,20,,1600,79,5,,
V,28,3,125,235,2,1110,2,,,,,,,330,20,,2300,94,5,,
V,28,3,125,445,2,1120,2,,,,,,,330,20,,2300,170,5,,
V,28,3,125,237,2,1130,3,,,,,,,330,20,,2900,79,5,,
V,28,3,201,420,2,1150,3,253,105,67,251,106,67,5,5,81,170,1,8,,
V,28,3,201,218,2,1145,3,259,106,68,259,106,67,5,5,80,130,1,8,,
V,28,3,201,410,2,1140,2,254,105,70,,,,5,5,80,170,1,8,,
V,28,3,201,401,2,1135,2,266,99,72,,,,5,5,81,170,1,8,,
V,28,3,201,216,2,1130,4,281,105,71,280,106,71,5,5,80,110,1,8,,
V,28,3,201,214,2,1125,4,268,103,73,268,104,73,5,5,80,130,1,8,,
V,28,3,201,220,2,1120,4,280,104,74,279,105,73,5,5,80,140,1,8,,
V,28,3,201,222,2,1115,4,273,103,75,280,106,74,5,5,80,160,2,8,,
V,28,3,201,223,2,1110,4,270,108,76,269,109,80,5,3,80,120,2,8,,
V,28,3,201,224,2,1105,4,266,108,79,265,109,82,5,3,80,,1,8,,
V,28,3,201,226,2,1100,3,283,108,79,284,109,79,5,3,80,100,1,8,,
V,28,3,201,247,2,1055,3,274,103,84,203,106,83,5,3,80,120,2,8,,
V,28,3,201,229,2,1045,5,287,105,86,287,107,90,5,3,80,190,4,8,,
V,28,3,201,239,2,1040,4,304,110,86,301,111,86,5,3,80,140,2,7,,
V,28,3,201,245,2,1035,3,281,107,88,296,110,87,5,3,80,150,2,7,,
V,28,3,201,231,2,1030,4,207,102,95,268,107,90,5,3,80,180,1,7,,
V,28,3,201,449,2,1025,4,179,108,94,229,111,90,5,3,80,180,2,7,,
V,28,3,201,234,2,1020,2,126,111,99,,,,5,3,80,170,1,7,,
V,28,3,201,235,2,1015,3,193,110,95,193,110,94,5,3,80,200,1,7,,
V,28,3,201,445,2,1010,4,176,102,99,200,104,94,5,3,80,190,2,7,,
V,28,3,201,237,2,1005,2,230,106,96,,,,5,3,80,200,2,7,,
V,28,3,201,481,2,1150,2,241,115,60,,,,5,5,81,100,1,8,,
V,28,3,222,420,1,1230,2,191,149,81,,,,45,12,73,520,2,6,,
V,28,3,222,218,1,1220,2,192,151,86,,,,45,12,73,440,2,6,,
V,28,3,222,210,1,1215,2,210,153,102,,,,45,12,73,590,1,6,,
V,28,3,222,410,1,1210,2,241,155,86,,,,45,12,73,480,1,6,,
V,28,3,222,401,1,1205,2,245,154,85,,,,45,12,73,350,2,6,,
V,28,3,222,216,1,1200,4,237,155,91,237,155,89,45,12,74,360,1,6,,
V,28,3,222,214,1,1155,4,267,158,92,271,159,90,45,12,73,460,1,6,,
V,28,3,222,220,1,1150,2,245,159,91,,,,45,12,73,320,1,6,,
V,28,3,222,222,1,1145,2,265,161,89,,,,45,12,74,370,1,6,,
V,28,3,222,223,1,1140,2,295,162,87,,,,45,12,74,200,1,6,,
V,28,3,222,224,1,1135,2,296,161,87,,,,45,12,75,220,1,6,,
V,28,3,222,247,1,1130,6,302,159,89,302,160,88,45,12,74,250,2,6,,
V,28,3,222,229,1,1120,4,232,158,96,232,158,95,45,12,74,720,2,6,,
V,28,3,222,239,1,1115,3,266,154,90,296,151,90,45,12,73,390,2,6,,
V,28,3,222,245,1,1110,3,234,157,92,234,157,90,45,12,74,770,5,6,,
V,28,3,222,231,1,1105,2,244,153,92,,,,45,12,73,690,4,6,,
V,28,3,222,230,1,1100,2,229,162,94,,,,45,12,74,470,1,5,,
V,28,3,222,450,1,1055,2,220,162,89,,,,45,12,75,450,2,5,,
V,28,3,222,425,1,1050,2,219,162,91,,,,45,12,75,440,1,5,,
V,28,3,222,232,1,1045,2,219,162,92,,,,45,12,75,780,1,5,,
V,28,3,222,449,1,1040,3,220,160,99,226,160,96,45,12,75,840,4,5,,
V,28,3,222,234,1,1035,2,112,162,99,,,,30,10,73,1440,7,5,,
V,28,3,222,235,1,1030,2,131,164,97,,,,30,10,72,1800,13,5,,
V,28,3,222,445,1,1025,2,222,146,92,,,,30,10,72,700,7,5,,
V,28,3,222,237,1,1020,2,218,154,88,,,,30,10,72,780,2,5,,
V,28,3,222,481,1,1015,2,220,151,81,,,,30,10,72,820,1,5,,
V,28,3,314,424,1,925,3,179,168,81,180,168,82,90,8,79,,1,8,,
V,28,3,314,208,1,935,7,182,155,67,185,154,64,90,8,79,,2,8,,
V,28,3,314,206,1,945,4,185,167,68,190,167,67,90,8,81,,2,8,,
V,28,3,314,420,1,950,3,209,172,65,209,173,68,90,8,82,,2,8,,
V,28,3,314,218,1,955,4,225,178,62,230,181,64,90,8,81,,1,8,,
V,28,3,314,210,1,1000,2,201,164,61,,,,90,8,79,,1,1,,
V,28,3,314,410,1,1005,3,215,175,61,215,175,63,90,8,81,,1,1,,
V,28,3,314,401,1,1015,2,228,176,61,,,,90,8,81,,1,1,,
V,28,3,314,216,1,1020,4,236,180,57,243,180,57,90,8,81,,1,1,,
V,28,3,314,214,1,1025,4,234,182,57,235,183,58,90,8,81,,2,1,,
V,28,3,314,220,1,1030,5,254,187,57,253,188,55,90,8,81,,1,1,,
V,28,3,314,222,1,1035,2,251,189,55,,,,90,8,81,,1,1,,
V,28,3,314,223,1,1040,3,244,187,56,249,192,53,90,8,81,,1,1,,
V,28,3,314,224,1,1045,4,263,188,54,259,191,56,90,8,81,,1,1,,
V,28,3,314,226,1,1050,6,261,190,54,263,191,57,90,8,81,,1,1,,
V,28,3,314,247,1,1055,4,260,191,53,259,192,52,90,8,81,,1,1,,
V,28,3,314,250,1,1100,2,252,187,55,,,,90,8,81,,11,1,,
V,28,3,314,228,1,1105,8,109,176,60,245,179,53,90,8,80,,2,2,,
V,28,3,314,460,1,1120,3,199,189,55,208,190,51,90,8,80,,2,2,,
V,28,3,314,229,1,1125,8,228,187,55,255,188,53,90,8,81,,5,2,,
V,28,3,314,239,1,1130,3,251,195,54,250,195,54,90,8,81,,1,2,,
V,28,3,314,245,1,1135,3,241,192,55,244,192,57,90,8,81,,1,2,,
V,28,3,314,231,1,1140,6,200,188,55,233,188,53,90,8,81,,1,2,,
V,28,3,314,230,1,1145,6,170,189,55,218,187,52,90,8,80,,2,2,,
V,28,3,314,450,1,1150,4,130,189,58,209,188,54,90,8,80,,5,2,,
V,28,3,314,425,1,1155,5,123,190,58,195,193,55,90,8,81,,4,2,,
V,28,3,314,232,1,1200,6,98,187,62,207,191,59,90,8,82,,5,2,,
V,28,3,314,449,1,1205,6,133,187,59,221,184,58,90,5,81,,2,2,,
V,28,3,314,234,1,1210,3,99,190,59,108,189,63,90,5,81,,5,3,,
V,28,3,314,235,1,1215,2,128,192,61,,,,90,5,82,,1,3,,
V,28,3,314,445,1,1220,3,103,192,58,177,187,63,90,5,82,,1,3,,
V,28,3,314,237,1,1225,2,154,192,57,,,,90,5,82,,2,3,,
V,28,3,314,481,1,1230,3,177,197,58,176,196,60,90,5,82,,1,3,,
V,28,3,314,483,1,1235,2,124,193,58,,,,90,5,81,,1,3,,
V,28,3,314,238,1,1240,2,98,189,59,,,,90,5,81,,1,3,,
V,28,3,314,442,1,1245,2,73,193,59,,,,90,5,80,,2,3,,
V,28,3,314,241,1,1250,2,97,193,60,,,,90,5,82,,5,3,,
V,28,3,314,431,1,1255,2,75,196,58,,,,90,5,79,,13,3,,
V,28,3,328,420,1,915,2,249,208,74,,,,90,3,81,770,1,8,,
V,28,3,328,218,1,920,4,273,211,72,273,211,71,90,3,82,950,1,1,,
V,28,3,328,210,1,925,2,251,210,69,,,,90,3,81,530,1,1,,
V,28,3,328,410,1,930,3,265,209,72,265,209,71,90,3,81,660,2,1,,
V,28,3,328,401,1,935,2,258,206,70,,,,90,3,80,570,13,1,,
V,28,3,328,216,1,940,4,278,213,71,278,213,70,90,3,81,590,7,1,,
V,28,3,328,214,1,945,6,280,214,71,280,214,70,90,3,82,390,1,1,,
V,28,3,328,220,1,950,5,286,214,75,286,214,74,90,3,82,450,1,1,,
V,28,3,328,222,1,955,3,278,213,72,278,214,70,90,3,81,300,1,1,,
V,28,3,328,223,1,1000,2,245,213,73,,,,90,3,81,370,1,1,,
V,28,3,328,224,1,1005,4,277,215,72,278,214,72,,0,82,400,1,1,,
V,28,3,328,247,1,1010,3,272,217,71,272,216,70,,0,81,420,1,1,,
V,28,3,328,460,1,1015,6,303,211,68,310,211,66,,0,81,320,1,2,,
V,28,3,328,229,1,1025,6,313,211,67,317,211,66,,0,81,350,1,2,,
V,28,3,328,239,1,1030,3,319,210,71,319,210,70,,0,82,390,1,2,,
V,28,3,328,245,1,1035,3,305,214,69,310,213,68,,0,82,300,1,2,,
V,28,3,328,231,1,1040,6,276,212,73,301,211,70,,0,81,270,49,2,,
V,28,3,328,230,1,1045,4,298,212,70,307,212,66,270,3,81,330,170,2,,
V,28,3,328,450,1,1050,2,280,213,69,,,,270,3,81,270,130,2,,
V,28,3,328,425,1,1055,4,267,216,70,271,215,69,270,3,81,190,49,2,,
V,28,3,328,232,1,1100,4,174,220,82,189,218,76,270,3,82,190,240,2,,
V,28,3,328,449,1,1110,3,295,215,74,295,215,73,270,3,82,380,23,3,,
V,28,3,328,234,1,1120,3,142,219,84,142,219,83,270,3,83,410,49,3,,
V,28,3,328,235,1,1130,3,143,211,83,143,211,83,270,3,83,470,22,3,,
V,28,3,328,445,1,1135,3,151,218,80,151,218,79,270,3,83,500,49,3,,
V,28,3,328,237,1,1145,2,155,216,82,,,,270,3,82,1200,17,3,,
V,28,3,328,481,1,1155,2,181,216,92,,,,270,3,82,840,2,4,,
V,28,3,411,201,1,930,4,78,185,64,91,184,66,,0,78,,130,1,,
V,28,3,411,202,1,935,3,91,182,59,101,181,62,,0,75,,79,1,,
V,28,3,411,207,1,940,3,49,191,83,62,190,80,,0,77,,110,1,,
V,28,3,411,204,1,945,6,32,188,90,49,188,85,,0,77,,33,1,,
V,28,3,411,434,1,950,8,216,192,51,233,192,51,,0,75,,23,1,,
V,28,3,411,424,1,955,2,219,188,64,,,,,0,76,,7,1,,
V,28,3,411,208,1,1000,3,208,184,71,208,184,70,,0,78,,13,1,,
V,28,3,411,206,1,1005,3,219,180,69,219,180,66,,0,78,,1,1,,
V,28,3,411,420,1,1010,2,253,192,63,,,,180,3,77,,7,2,,
V,28,3,411,218,1,1015,4,253,189,68,253,189,69,180,3,79,,1,2,,
V,28,3,411,210,1,1020,2,228,185,71,,,,,0,79,,23,2,,
V,28,3,411,410,1,1025,2,239,186,74,,,,180,2,79,,1,2,,
V,28,3,411,401,1,1030,2,238,182,76,,,,180,2,79,,1,2,,
V,28,3,411,216,1,1035,6,264,188,67,264,188,66,180,2,78,,1,2,,
V,28,3,411,214,1,1040,6,264,188,61,264,188,60,180,2,79,,1,2,,
V,28,3,411,220,1,1045,6,262,189,53,262,189,51,180,2,79,,1,2,,
V,28,3,411,222,1,1050,3,271,191,54,271,190,53,180,2,79,,1,2,,
V,28,3,411,223,1,1055,2,276,190,52,,,,180,2,78,,1,2,,
V,28,3,411,224,1,1100,4,277,191,56,277,190,49,180,2,79,,1,2,,
V,28,3,411,226,1,1105,6,265,189,49,291,190,46,180,2,79,,7,2,,
V,28,3,411,247,1,1110,4,299,193,39,299,193,39,180,2,78,,33,2,,
V,28,3,411,229,1,1115,6,259,190,48,259,190,47,180,2,80,,2,3,,
V,28,3,411,239,1,1120,2,271,192,46,,,,180,2,79,,11,3,,
V,28,3,411,245,1,1125,4,272,193,45,283,192,44,180,2,80,,1,3,,
V,28,3,411,231,1,1130,3,147,186,70,271,189,49,180,3,79,,1,3,,
V,28,3,411,230,1,1135,4,188,185,64,247,191,43,180,3,79,,2,3,,
V,28,3,411,450,1,1140,2,176,186,61,,,,180,3,79,,6,3,,
V,28,3,411,425,1,1145,4,218,192,50,236,192,41,,0,79,,7,3,,
V,28,3,411,232,1,1150,3,217,193,50,226,192,49,,0,78,,23,3,,
V,28,3,411,449,1,1155,4,163,189,74,283,191,36,,0,78,,1,3,,
V,28,3,411,234,1,1200,2,174,192,40,174,191,39,,0,77,,7,3,,
V,28,3,411,235,1,1205,3,187,185,40,189,185,39,,0,79,,2,3,,
V,28,3,411,445,1,1210,2,201,187,40,,,,,0,79,,5,3,,
V,28,3,411,237,1,1215,3,199,187,43,201,187,43,,0,80,,1,3,,
V,28,3,411,481,1,1220,2,251,190,43,,,,150,3,79,,1,4,,
V,28,3,411,482,1,1225,2,240,190,33,,,,150,3,80,,2,4,,
V,28,3,411,483,1,1230,2,178,189,59,,,,150,3,79,,13,4,,
V,28,3,411,238,1,1235,3,166,192,59,166,192,57,150,3,80,,1,4,,
V,28,3,411,442,1,1240,2,161,196,54,,,,150,3,79,,1,4,,
V,28,3,411,241,1,1245,3,149,192,71,158,193,70,150,3,80,,6,4,,
V,28,3,411,431,1,1250,2,113,188,50,,,,150,3,78,,46,4,,
V,28,3,411,435,1,1255,16,3,204,92,109,192,41,150,3,74,,46,4,,
V,28,3,411,244,1,1300,9,7,206,88,1,206,77,150,4,86,,1,4,,
V,28,3,411,246,1,1305,6,1,209,87,1,208,81,150,4,85,,23,4,,
V,28,3,425,420,1,920,2,263,216,107,,,,300,20,77,1500,1,2,,
V,28,3,425,218,1,930,3,263,215,118,263,215,117,300,20,77,1500,5,2,,
V,28,3,425,210,1,940,3,264,217,122,264,217,121,300,20,78,2500,2,2,,
V,28,3,425,410,1,950,3,262,216,117,263,216,117,300,20,78,2500,1,3,,
V,28,3,425,401,1,1000,3,264,217,109,264,217,110,300,20,78,2600,1,3,,
V,28,3,425,216,1,1010,5,291,218,118,300,218,118,300,20,83,2300,1,3,,
V,28,3,425,214,1,1015,5,284,220,111,284,220,110,300,20,83,1800,2,3,,
V,28,3,425,220,1,1020,6,281,219,109,281,219,107,300,20,82,1900,1,3,,
V,28,3,425,222,1,1030,5,286,220,108,286,220,107,300,20,86,1500,1,3,,
V,28,3,425,223,1,1035,4,285,220,107,285,220,107,300,20,83,1700,1,3,,
V,28,3,425,224,1,1040,4,273,221,111,273,220,110,300,20,83,2100,1,3,,
V,28,3,425,234,1,1100,3,142,221,117,153,221,116,270,20,83,960,33,4,,
V,28,3,425,235,1,1110,3,124,220,116,130,220,115,270,20,82,810,14,4,,
V,28,3,425,445,1,1115,3,135,220,120,135,220,134,270,20,83,980,13,4,,
V,28,3,425,237,1,1130,3,139,221,110,139,220,135,270,20,83,1100,13,4,,
V,28,3,502,201,1,930,6,6,229,76,27,229,71,120,2,79,610,94,6,,
V,28,3,502,202,1,935,5,12,229,70,22,229,70,120,2,77,600,46,6,,
V,28,3,502,207,1,940,2,32,229,70,,,,120,2,77,590,49,6,,
V,28,3,502,204,1,945,5,89,227,67,142,228,62,120,2,75,540,49,6,,
V,28,3,502,424,1,955,3,190,228,66,221,226,67,120,2,78,750,2,6,,
V,28,3,502,208,1,1000,3,271,223,53,271,223,51,120,4,76,880,5,6,,
V,28,3,502,206,1,1005,4,271,228,62,279,228,69,120,4,78,760,2,6,,
V,28,3,502,420,1,1010,2,260,229,64,,,,120,4,79,750,1,6,,
V,28,3,502,218,1,1015,4,263,230,65,286,229,70,120,6,80,590,1,6,,
V,28,3,502,210,1,1020,4,298,228,62,299,228,60,120,6,78,730,1,6,,
V,28,3,502,410,1,1025,3,301,231,62,301,232,62,120,6,78,820,2,6,,
V,28,3,502,401,1,1030,4,312,230,64,311,231,66,120,6,80,870,4,7,,
V,28,3,502,216,1,1035,5,304,229,66,304,230,68,120,6,81,550,1,7,,
V,28,3,502,214,1,1040,5,288,229,68,288,229,70,120,6,81,380,5,7,,
V,28,3,502,220,1,1045,4,277,228,69,278,228,70,150,8,81,290,1,7,,
V,28,3,502,222,1,1050,3,259,229,70,259,229,71,150,8,80,400,2,7,,
V,28,3,502,223,1,1055,4,256,230,69,257,230,69,150,8,80,780,4,7,,
V,28,3,502,224,1,1100,6,263,228,71,273,228,72,150,8,80,690,2,7,,
V,28,3,502,226,1,1105,8,286,228,71,292,228,72,150,10,81,600,1,7,,
V,28,3,502,247,1,1110,6,281,228,71,287,229,71,150,10,81,320,1,7,,
V,28,3,502,250,1,1115,2,197,232,76,,,,150,10,80,190,7,7,,
V,28,3,502,228,1,1120,5,139,231,76,164,232,73,150,10,79,410,13,7,,
V,28,3,502,428,1,1125,12,24,234,79,44,232,73,150,10,78,380,33,7,,
V,28,3,502,430,1,1130,6,167,232,72,196,231,69,150,10,78,590,17,7,,
V,28,3,502,460,1,1135,5,228,229,72,228,229,72,150,10,80,410,2,7,,
V,28,3,502,229,1,1140,6,269,228,73,269,227,73,150,10,81,200,1,7,,
V,28,3,502,239,1,1145,5,272,229,72,271,229,73,150,10,81,420,1,7,,
V,28,3,502,245,1,1150,6,287,229,72,288,229,73,150,10,81,630,1,7,,
V,28,3,502,231,1,1155,6,257,229,71,257,229,72,150,10,81,700,1,7,,
V,28,3,502,230,1,1200,6,245,229,70,244,229,72,150,10,81,680,1,8,,
V,28,3,502,450,1,1205,6,225,228,68,227,227,68,150,10,80,840,1,8,,
V,28,3,502,425,1,1210,8,189,229,69,211,227,69,150,10,79,530,2,8,,
V,28,3,502,232,1,1215,7,216,229,71,215,229,73,150,10,80,1000,1,8,,
V,28,3,502,449,1,1220,9,274,230,65,274,229,70,150,10,80,440,1,8,,
V,28,3,502,234,1,1225,2,201,231,69,,,,150,10,80,680,1,8,,
V,28,3,502,235,1,1230,4,218,233,69,220,233,70,150,10,81,930,1,8,,
V,28,3,502,445,1,1235,5,193,237,68,208,235,68,150,10,80,590,2,8,,
V,28,3,502,237,1,1240,5,231,233,66,230,232,67,150,10,80,1200,1,8,,
V,28,3,502,481,1,1245,4,206,238,67,223,237,66,150,10,79,880,1,8,,
V,28,3,502,482,1,1250,3,217,233,66,216,234,67,150,10,80,560,1,8,,
V,28,3,502,483,1,1255,5,179,237,67,179,237,66,150,10,79,430,2,8,,
V,28,3,502,238,1,1300,3,172,236,68,177,237,70,150,10,79,350,1,8,,
V,28,3,502,442,1,1305,4,144,235,62,145,235,62,150,10,78,500,8,8,,
V,28,3,502,241,1,1310,4,199,233,66,199,233,67,150,10,80,470,1,8,,
V,28,3,502,236,1,1315,8,101,236,66,108,235,60,150,10,79,750,33,8,,
