TripID,Reference,Project_1,Project_2,Project_3,WorkUp,Stratum,Gear,Rep,LocationInstrument,Longitude,Latitude,End_Longitude,End_Latitude,Station_1,Station_2,Station_3,PrimaryInvestigator,Crew1,Crew2,Crew3,Crew4,TimeZone,StartDepth,Zone,Subzone,Grid,TempInstrument,CondInstrument,pHInstrument,SalInstrument,DisO2Instrument,HydroInstrument,Secchi_on_bottom,Secchi_depth,Sediment_Depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,TotalShoreDamaged,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,Bank,ShoreDistance,Event,Procedural_exception,RecordPerson,Historic_Reference,Flag,Currelat,Winrelat,Wng_dpth,Twist,NetWidth,Panels,Enddepth,Dist_tow,Bearing,Fishing_mode,Guide,Target_species_primary,Target_species_secondary,Electro_TransectDistance,Electro_Model,Electro_PedalTime,Electro_Pulse,Electro_Amps,Electro_Voltage,Electro_current,Net_Ind,SeineSlope,work_up,starttime,date,soaktime,searchtime,endtime
CKM20071204,CKM2007120410,AM,.,.,S,D,160,1,G,-83.063267,29.160917,,,CK0712044,.,.,7006,6055,7023,6037,,EST,1,C,.,243,45,45,45,45,45,45,YES,1,,,0,,,100,,,10,1,0,20,50,,,,NO,NO,7006,CKM07120410,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,52200,17510,,,
CKM20071205,CKM2007120501,AM,.,.,S,B,20,1,G,-83.1915,29.317567,,,CK0712006,.,.,7003,7023,7039,6037,,EST,0.5,B,.,107,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,0,,,,NO,NO,7003,CKM07120501,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,38700,17511,,,
CKM20071205,CKM2007120502,AM,.,.,S,B,20,1,G,-83.209217,29.364133,,,CK0712005,.,.,7003,7023,7039,6037,,EST,0.5,B,.,88,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,4,,,,NO,NO,7003,CKM07120502,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,40800,17511,,,
CKM20071205,CKM2007120503,AM,.,.,S,S,20,1,G,-83.189583,29.361517,,,CK0712001,.,.,7003,7023,7039,6037,,EST,0.5,B,.,89,45,45,45,45,45,45,YES,0.5,,,0,,,0,,,0,0,,20,4,,,,NO,NO,7003,CKM07120503,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,41880,17511,,,
CKM20071205,CKM2007120504,AM,.,.,S,D,23,1,G,-83.16275,29.354333,,,CK0712011,.,.,7003,7023,7039,6037,,EST,0.6,B,.,91,45,45,45,45,45,45,NO,0.4,,,0,,,100,,,0,0,0,99,1,,,,NO,NO,7003,CKM07120504,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,43500,17511,,,
CKM20071205,CKM2007120505,AM,.,.,S,D,160,1,G,-83.172933,29.346633,,,CK0712020,.,.,7003,7023,7039,6037,,EST,0.6,B,.,99,45,45,45,45,45,45,YES,0.6,,,0,,,100,,,10,0,0,20,20,,,,NO,NO,7003,CKM07120505,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,44880,17511,,,
CKM20071205,CKM2007120506,AM,.,.,S,D,160,1,G,-83.158817,29.321867,,,CK0712021,.,.,7003,7023,7039,6037,,EST,1.3,B,.,109,45,45,45,45,45,45,NO,0.8,,,0,,,100,,,0,0,0,99,10,,,,NO,NO,7003,CKM07120506,,0,180,0.1,,,,,,,,,,,,,,,,,,.,,,47280,17511,,,
CKM20071205,CKM2007120507,AM,.,.,S,D,160,1,G,-83.167317,29.2955,,,CK0712023,.,.,7003,7023,7039,6037,,EST,0.7,B,.,126,45,45,45,45,45,45,YES,0.7,,,0,,,100,,,0,5,0,99,2,,,,NO,NO,7003,CKM07120507,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,50400,17511,,,
CKM20071205,CKM2007120508,AM,.,.,S,D,160,1,G,-83.167317,29.30145,,,CK0712022,.,.,7003,7023,7039,6037,,EST,0.9,B,.,117,45,45,45,45,45,45,NO,0.4,,,0,,,100,,,0,6,0,99,0,,,,NO,NO,7003,CKM07120508,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,52080,17511,,,
CKM20071205,CKM2007120509,AM,.,.,S,S,20,1,G,-83.174433,29.313783,,,CK0712002,.,.,7003,7023,7039,6037,,EST,0.7,B,.,117,45,45,45,45,45,45,YES,0.7,,,0,,,100,,,0,3,0,99,0,,,,NO,NO,7003,CKM07120509,,0,90,0.2,,,,,,,,,,,,,,,,,,.,,,54360,17511,,,
CKM20071206,CKM2007120601,AM,.,.,S,.,300,1,G,-83.112967,29.2885,,,CK0712065,.,.,7023,6055,6037,7039,,EST,4.4,F,.,130,45,45,45,45,45,45,NO,1.4,,,0,,,100,,,0,40,39,75,10,,,,NO,NO,7023,CKM07120601,,0,45,,,,,3.9,0.11,19,,,,,,,,,,,,.,,,40080,17512,300,,
CKM20071206,CKM2007120602,AM,.,.,S,.,300,1,G,-83.111717,29.277283,,,CK0712066,.,.,7023,6055,6037,7039,,EST,4.2,F,.,141,45,45,45,45,45,45,NO,1.5,,,0,,,100,,,10,60,61,99,75,,,,NO,NO,7023,CKM07120602,,0,0,,,,,3.7,0.11,357,,,,,,,,,,,,.,,,41340,17512,300,,
CKM20071206,CKM2007120603,AM,.,.,S,D,23,1,G,-83.11195,29.326133,,,CK0712059,.,.,7023,6055,6037,7039,,EST,0.5,F,.,112,45,45,45,45,45,45,YES,0.5,,,100,,,100,,,0,10,9,99,0.3,,,,NO,NO,7023,CKM07120603,,0,180,0.1,,,,,,,,,,,,,,,,,,.,,,44280,17512,,,
CKM20071206,CKM2007120604,AM,.,.,S,D,23,1,G,-83.107983,29.321333,,,CK0712058,.,.,7023,6055,6037,7039,,EST,0.7,F,.,112,45,45,45,45,45,45,NO,0.5,,,0,,,100,,,0,1,1,99,5,,,,NO,NO,7023,CKM07120604,,0,45,0.2,,,,,,,,,,,,,,,,,,.,,,46200,17512,,,
CKM20071206,CKM2007120605,AM,.,.,S,.,300,1,G,-83.143567,29.31785,,,CK0712062,.,.,7023,6055,6037,7039,,EST,2.5,F,.,110,45,45,45,45,45,45,NO,1.4,,,0,,,100,,,0,50,50,99,15,,,,NO,NO,7023,CKM07120605,,0,90,,,,,2.9,0.1,188,,,,,,,,,,,,.,,,49380,17512,300,,
CKM20071206,CKM2007120606,AM,.,.,S,.,300,1,G,-83.16865,29.306717,,,CK0712063,.,.,7023,6055,6037,7039,,EST,4.2,F,.,117,45,45,45,45,45,45,YES,1,,,0,,,100,,,0,25,25,99,0,,,,NO,NO,7023,CKM07120606,,0,0,,,,,3.8,0.09,233,,,,,,,,,,,,.,,,51060,17512,300,,
CKM20071206,CKM2007120607,AM,.,.,S,.,300,1,G,-83.158167,29.298867,,,CK0712064,.,.,7023,6055,6037,7039,,EST,2.2,F,.,127,45,45,45,45,45,45,NO,1.1,,,0,,,100,,,0,15,15,99,20,,,,NO,NO,7023,CKM07120607,,0,0,,,,,2.7,0.1,204,,,,,,,,,,,,.,,,52560,17512,300,,
CKM20071206,CKM2007120608,AM,.,.,S,D,23,1,G,-83.136817,29.3274,,,CK0712057,.,.,7023,6055,6037,7039,,EST,0.7,F,.,110,45,45,45,45,45,45,YES,0.7,,,0,,,100,,,0,3,3,99,2,,,,NO,NO,7023,CKM07120608,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,54900,17512,,,
CKM20071207,CKM2007120701,AM,.,.,S,D,160,1,G,-83.090283,29.266217,,,CK0712025,.,.,7006,7039,6055,6136,,EST,0.7,B,.,153,45,45,45,45,45,45,NO,0.4,,,0,,,100,,,0,0,1,99,900,,,,NO,NO,7006,CKM07120701,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,33000,17518,,,
CKM20071207,CKM2007120702,AM,.,.,S,S,20,1,G,-83.089217,29.2664,,,CK0712004,.,.,7006,7039,6055,6136,,EST,0.5,B,.,153,45,45,45,45,45,45,YES,0.5,,,0,,,100,,,0,0,1,99,8,,,,NO,NO,7006,CKM07120702,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,36780,17518,,,
CKM20071207,CKM2007120703,AM,.,.,S,D,23,1,G,-83.095267,29.26955,,,CK0712017,.,.,7006,7039,6055,6136,,EST,0.3,B,.,142,45,45,45,45,45,45,YES,0.3,,,0,,,100,,,0,0,1,99,2,,,,NO,NO,7006,CKM07120703,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,38100,17518,,,
CKM20071207,CKM2007120704,AM,.,.,S,D,160,1,G,-83.114983,29.276633,,,CK0712024,.,.,7006,7039,6055,6136,,EST,1.2,B,.,141,45,45,45,45,45,45,NO,1.1,,,0,,,100,,,0,0,1,99,0,,,,NO,NO,7006,CKM07120704,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,40500,17518,,,
CKM20071207,CKM2007120705,AM,.,.,S,S,20,1,G,-83.115933,29.27425,,,CK0712003,.,.,7006,7039,6055,6136,,EST,0.3,B,.,141,45,45,45,45,45,45,YES,0.3,,,0,,,100,,,0,0,2,99,0,,,,NO,NO,7006,CKM07120705,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,42600,17518,,,
CKM20071207,CKM2007120706,AM,.,.,S,B,20,1,G,-83.113583,29.268083,,,CK0712007,.,.,7006,7039,6055,6136,,EST,0.5,B,.,141,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,0,,,,NO,NO,7006,CKM07120706,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,44100,17518,,,
CKM20071208,CKM2007120801,AM,.,.,S,D,23,1,G,-83.162683,29.30855,,,CK0712060,.,.,7003,6055,7039,6136,,EST,0.8,F,.,118,45,45,45,45,45,45,YES,0.8,,,0,,,100,,,0,0,0,99,6,,,,NO,NO,7003,CKM07120801,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,34080,17519,,,
CKM20071208,CKM2007120802,AM,.,.,S,D,23,1,G,-83.15765,29.292,,,CK0712061,.,.,7003,6055,7039,6136,,EST,0.7,F,.,127,45,45,45,45,45,45,YES,0.7,,,0,,,100,,,10,4,0,99,0.5,,,,NO,NO,7003,CKM07120802,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,35580,17519,,,
CKM20071208,CKM2007120803,AM,.,.,S,D,23,1,G,-83.1531,29.29285,,,CK0712012,.,.,7003,6055,7039,6136,,EST,0.7,B,.,127,45,45,45,45,45,45,YES,0.7,,,0,,,100,,,10,6,0,50,2,,,,NO,NO,7003,CKM07120803,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,36600,17519,,,
CKM20071208,CKM2007120804,AM,.,.,S,D,23,1,G,-83.130967,29.290517,,,CK0712013,.,.,7003,6055,7039,6136,,EST,0.8,B,.,129,45,45,45,45,45,45,YES,0.8,,,0,,,100,,,0,3,0,99,0,,,,NO,NO,7003,CKM07120804,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,37800,17519,,,
CKM20071208,CKM2007120805,AM,.,.,S,D,23,1,G,-83.123467,29.279433,,,CK0712015,.,.,7003,6055,7039,6136,,EST,0.5,B,.,140,45,45,45,45,45,45,YES,0.5,,,0,,,100,,,0,0,0,99,0,,,,NO,NO,7003,CKM07120805,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,39420,17519,,,
CKM20071208,CKM2007120806,AM,.,.,S,D,23,1,G,-83.10335,29.280883,,,CK0712016,.,.,7003,6055,7039,6136,,EST,0.6,B,.,141,45,45,45,45,45,45,YES,0.6,,,0,,,100,,,0,1,0,80,0,,,,NO,NO,7003,CKM07120806,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,40680,17519,,,
CKM20071208,CKM2007120807,AM,.,.,S,D,23,1,G,-83.100667,29.2926,,,CK0712014,.,.,7003,6055,7039,6136,,EST,0.6,B,.,130,45,45,45,45,45,45,YES,0.6,,,0,,,100,,,0,0,0,99,5,,,,NO,NO,7003,CKM07120807,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,41580,17519,,,
CKM20080101,CKM2008010101,AM,.,.,S,A,20,1,G,-83.0588,29.11035,,,CK0801041,.,.,3003,3023,3002,3036,3042,EST,0.6,C,.,312,44,44,44,44,44,44,YES,0.6,,,100,,,,,,,99,99,99,1,,,,YES,NO,3003,CKM08010101,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,41220,17535,,,
CKM20080101,CKM2008010102,AM,.,.,S,D,160,1,G,-83.0625,29.1023,,,CK0801050,.,.,3003,3023,3002,3036,3042,EST,0.9,C,.,312,44,44,44,44,44,44,YES,0.9,,,0,,,60,0,,0,0,1,12,0,,,,YES,NO,3003,CKM08010102,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,43200,17535,,,
CKM20080101,CKM2008010103,AM,.,.,S,B,20,1,G,-83.07145,29.087217,,,CK0801042,.,.,3003,3023,3002,3036,,EST,0.6,C,.,335,44,44,44,44,44,44,YES,0.6,,,0,,,,,,,99,99,99,0,,,,YES,NO,3003,CKM08010103,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,45480,17535,,,
CKM20080101,CKM2008010104,AM,.,.,S,D,160,1,G,-83.033533,29.12775,,,CK0801048,.,.,3003,3023,3002,3036,,EST,2,C,.,290,44,44,44,44,44,44,NO,0.6,,,0,,,0,0,,0,0,,10,50,,,,YES,NO,3003,CKM08010104,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,46800,17535,,,
CKM20080101,CKM2008010105,AM,.,.,S,S,20,1,G,-83.034683,29.124217,,,CK0801036,.,.,3003,3023,3002,3036,,EST,0.5,C,.,290,44,44,44,44,44,44,YES,0.5,,,0,,,100,0,,0,0,0,10,0,,,,YES,NO,3003,CKM08010105,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,49380,17535,,,
CKM20080101,CKM2008010106,AM,.,.,S,D,160,1,G,-83.051167,29.126917,,,CK0801047,.,.,3003,3023,3002,3036,,EST,1.8,C,.,289,44,44,44,44,44,44,NO,0.7,,,0,,,100,0,,0,0,1,10,50,,,,YES,NO,3003,CKM08010106,,0,180,0.1,,,,,,,,,,,,,,,,,,.,,,51180,17535,,,
CKM20080102,CKM2008010201,AM,.,.,S,.,300,1,G,-83.01085,29.018667,,,CK0801056,.,.,3023,3006,3002,6153,,EST,4.3,C,.,429,45,45,45,45,45,45,NO,2.7,,,0,,,,,,0,99,99,99,10,,,,NO,NO,3023,CKM08010201,,0,45,,,,,6,0.2,300,,,,,,,,,,,,.,,,35820,17538,600,,
CKM20080102,CKM2008010202,AM,.,.,S,.,300,1,G,-83.131733,29.040517,,,CK0801055,.,.,3023,3006,3002,6153,,EST,3.3,C,.,403,45,45,45,45,45,45,YES,3.3,,,0,,,,,,,99,99,99,0,,,,NO,NO,3023,CKM08010202,,0,45,,,,,4.1,0.2,300,,,,,,,,,,,,.,,,39000,17538,600,,
CKM20080102,CKM2008010203,AM,.,.,S,.,300,1,G,-83.0873,29.087283,,,CK0801054,.,.,3023,3006,3002,6153,,EST,4.6,C,.,334,45,45,45,45,45,45,NO,1,,,0,,,,,,,99,99,99,15,,,,NO,NO,3023,CKM08010203,,0,45,,,,,2.7,0.19,300,,,,,,,,,,,,.,,,40980,17538,600,,
CKM20080102,CKM2008010204,AM,.,.,S,.,300,1,G,-83.130917,29.150233,,,CK0801053,.,.,3023,3006,3002,6153,,EST,4.3,C,.,239,45,45,45,45,45,45,NO,2.7,,,0,,,,,,,99,99,99,15,,,,NO,NO,3023,CKM08010204,,0,90,,,,,4.4,0.19,260,,,,,,,,,,,,.,,,43440,17538,600,,
CKM20080102,CKM2008010205,AM,.,.,S,.,300,1,G,-83.167667,29.17225,,,CK0801052,.,.,3023,3006,3002,6153,,EST,4.3,C,.,210,45,45,45,45,45,45,NO,2.3,,,0,,,,,,,99,99,99,10,,,,NO,NO,3023,CKM08010205,,0,45,,,,,5.2,0.2,210,,,,,,,,,,,,.,,,46140,17538,600,,
CKM20080102,CKM2008010206,AM,.,.,S,.,300,1,G,-83.143683,29.1901,,,CK0801032,.,.,3023,3006,3002,6153,,EST,4.2,B,.,194,45,45,45,45,45,45,NO,2.6,,,0,,,,,,,99,99,99,30,,,,NO,NO,3023,CKM08010206,,0,0,,,,,4.3,0.2,210,,,,,,,,,,,,.,,,48240,17538,600,,
CKM20080102,CKM2008010207,AM,.,.,S,.,300,1,G,-83.163867,29.210217,,,CK0801031,.,.,3023,3006,3002,6153,,EST,4,B,.,184,45,45,45,45,45,45,NO,2.7,,,0,,,,,,,99,99,99,30,,,,NO,NO,3023,CKM08010207,,0,45,,,,,4.5,0.2,210,,,,,,,,,,,,.,,,49980,17538,600,,
CKM20080102,CKM2008010208,AM,.,.,S,.,300,1,G,-83.238533,29.247317,,,CK0801030,.,.,3023,3006,3002,6153,,EST,4,B,.,156,45,45,45,45,45,45,NO,2.2,,,0,,,,,,,99,99,99,3,,,,NO,NO,3023,CKM08010208,,0,45,,,,,4.7,0.2,210,,,,,,,,,,,,.,,,52020,17538,600,,
CKM20080103,CKM2008010301,AM,.,.,S,B,20,1,G,-83.184867,29.321767,,,CK0801005,.,.,3003,3036,3042,6153,,EST,0.5,B,.,107,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,5,,,,NO,NO,3003,CKM08010301,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,38280,17539,,,
CKM20080103,CKM2008010302,AM,.,.,S,D,160,1,G,-83.176883,29.328033,,,CK0801023,.,.,3003,3036,3042,6153,,EST,1.6,B,.,108,45,45,45,45,45,45,NO,1,,,0,,,100,0,,0,0,0,10,50,,,,NO,NO,3003,CKM08010302,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,39600,17539,,,
CKM20080103,CKM2008010303,AM,.,.,S,D,160,1,G,-83.201517,29.364867,,,CK0801020,.,.,3003,3036,3042,6153,,EST,0.7,B,.,88,45,45,45,45,45,45,YES,0.7,,,0,,,100,0,,0,0,0,8,50,,,,NO,NO,3003,CKM08010303,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,42480,17539,,,
CKM20080103,CKM2008010304,AM,.,.,S,D,160,1,G,-83.190583,29.364433,,,CK0801021,.,.,3003,3036,3042,6153,,EST,0.9,B,.,89,45,45,45,45,45,45,YES,0.9,,,0,,,100,0,,0,0,0,10,20,,,,NO,NO,3003,CKM08010304,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,44460,17539,,,
CKM20080103,CKM2008010305,AM,.,.,S,S,20,1,G,-83.182033,29.348183,,,CK0801001,.,.,3003,3036,3042,6153,,EST,1,B,.,99,45,45,45,45,45,45,YES,1,,,0,,,100,0,,0,0,0,8,0,,,,NO,NO,3003,CKM08010305,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,46500,17539,,,
CKM20080103,CKM2008010306,AM,.,.,S,D,160,1,G,-83.178617,29.347767,,,CK0801022,.,.,3003,3036,3042,6153,,EST,0.9,B,.,99,45,45,45,45,45,45,YES,0.9,,,0,,,100,0,,0,10,0,30,120,,,,NO,NO,3003,CKM08010306,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,49200,17539,,,
CKM20080103,CKM2008010307,AM,.,.,S,D,23,1,G,-83.165333,29.3544,,,CK0801011,.,.,3003,3036,3042,6153,,EST,1,B,.,91,45,45,45,45,45,45,YES,1,,,0,,,100,0,,0,8,0,99,0,,,,NO,NO,3003,CKM08010307,,0,90,0.2,,,,,,,,,,,,,,,,,,.,,,52260,17539,,,
CKM20080103,CKM2008010308,AM,.,.,S,D,23,1,G,-83.16765,29.345583,,,CK0801012,.,.,3003,3036,3042,6153,,EST,0.8,B,.,99,45,45,45,45,45,45,YES,0.8,,,0,,,100,0,,0,4,0,2,0,,,,NO,NO,3003,CKM08010308,,0,90,0.2,,,,,,,,,,,,,,,,,,.,,,53580,17539,,,
CKM20080104,CKM2008010401,AM,.,.,S,B,20,1,G,-83.012217,29.1424,,,CK0801040,.,.,3006,3002,3036,,,EST,0.5,C,.,269,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,1,,,,NO,NO,3006,CKM08010401,,0,0,0.5,,,,,,,,,,,,,,,,,,.,,,41400,17540,,,
CKM20080104,CKM2008010402,AM,.,.,S,S,20,1,G,-83.012117,29.155717,,,CK0801035,.,.,3006,3002,3036,,,EST,0.5,C,.,246,45,45,45,45,45,45,YES,0.5,,,0,,,0,0,,0,0,,15,0.5,,,,NO,NO,3006,CKM08010402,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,42600,17540,,,
CKM20080104,CKM2008010403,AM,.,.,S,A,20,1,G,-82.954483,29.163983,,,CK0801038,.,.,3006,3002,3036,,,EST,0.6,C,.,249,45,45,45,45,45,45,YES,0.6,,,100,,,,,,,99,99,99,0,,,,NO,NO,3006,CKM08010403,,0,0,0.6,,,,,,,,,,,,,,,,,,.,,,44820,17540,,,
CKM20080104,CKM2008010404,AM,.,.,S,S,20,1,G,-82.957483,29.167333,,,CK0801034,.,.,3006,3002,3036,,,EST,0.5,C,.,223,45,45,45,45,45,45,YES,0.5,,,0,,,100,0,,10,0,0,10,0,,,,NO,NO,3006,CKM08010404,,0,0,0.1,,,,,,,,,,,,,,,,,,.,,,46140,17540,,,
CKM20080104,CKM2008010405,AM,.,.,S,D,160,1,G,-82.996433,29.15845,,,CK0801044,.,.,3006,3002,3036,,,EST,1.1,C,.,247,45,45,45,45,45,45,NO,0.6,,,0,,,100,0,,10,0,0,8,150,,,,NO,NO,3006,CKM08010405,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,46980,17540,,,
CKM20080104,CKM2008010406,AM,.,.,S,A,20,1,G,-83.042467,29.099117,,,CK0801043,.,.,3006,3002,3036,,,EST,0.7,C,.,337,45,45,45,45,45,45,YES,0.7,,,90,,,,,,0,99,99,99,0,,,,NO,NO,3006,CKM08010406,,0,0,0.7,,,,,,,,,,,,,,,,,,.,,,51300,17540,,,
CKM20080104,CKM2008010407,AM,.,.,S,D,160,1,G,-83.03425,29.0952,,,CK0801051,.,.,3006,3002,3036,,,EST,0.8,C,.,337,45,45,45,45,45,45,NO,0.7,,,101,,,100,0,,0,1,0,7,2,,,,NO,NO,3006,CKM08010407,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,53520,17540,,,
CKM20080105,CKM2008010501,AM,.,.,S,B,20,1,G,-83.164933,29.2827,,,CK0801006,.,.,3023,3003,3036,3042,,EST,0.3,B,.,138,45,45,45,45,45,45,YES,0.3,,,0,,,,,,,99,99,99,0,,,,NO,NO,3023,CKM08010501,,0,0,0.3,,,,,,,,,,,,,,,,,,.,,,40320,17541,,,
CKM20080105,CKM2008010502,AM,.,.,S,B,20,1,G,-83.148733,29.235867,,,CK0801010,.,.,3023,3003,3036,3042,,EST,0.5,B,.,162,45,45,45,45,45,45,YES,0.5,,,0,,,,,,0,99,99,99,0,,,,NO,YES,3023,CKM08010502,,45,45,0.5,,,,,,,,,,,,,,,,,,.,,,42300,17541,,,
CKM20080105,CKM2008010503,AM,.,.,S,B,20,1,G,-83.165633,29.255467,,,CK0801008,.,.,3023,3003,3036,3042,,EST,0.7,B,.,149,45,45,45,45,45,45,YES,0.7,,,0,,,,,,0,99,99,99,0.5,,,,NO,NO,3023,CKM08010503,,0,45,0.7,,,,,,,,,,,,,,,,,,.,,,43500,17541,,,
CKM20080105,CKM2008010504,AM,.,.,S,B,20,1,G,-83.1465,29.276783,,,CK0801007,.,.,3023,3003,3036,3042,,EST,0.3,B,.,139,45,45,45,45,45,45,YES,0.3,,,0,,,,,,0,99,99,99,75,,,,NO,NO,3023,CKM08010504,,0,45,0.3,,,,,,,,,,,,,,,,,,.,,,44760,17541,,,
CKM20080105,CKM2008010505,AM,.,.,S,.,300,1,G,-83.159333,29.2966,,,CK0801066,.,.,3023,3003,3036,3042,,EST,1.8,F,.,127,45,45,45,45,45,45,NO,1.5,,,0,,,100,0,,0,20,20,99,5,,,,NO,YES,3023,CKM08010505,,0,0,,,,,1.8,0.07,210,,,,,,,,,,,,.,,,47040,17541,180,,
CKM20080105,CKM2008010506,AM,.,.,S,.,300,1,G,-83.139417,29.26275,,,CK0801028,.,.,3023,3003,3036,3042,,EST,1.8,B,.,150,45,45,45,45,45,45,YES,1.8,,,0,,,,,,0,99,99,99,12,,,,NO,NO,3023,CKM08010506,,0,0,,,,,1.9,0.2,210,,,,,,,,,,,,.,,,48960,17541,600,,
CKM20080105,CKM2008010507,AM,.,.,S,.,300,1,G,-83.127683,29.253,,,CK0801029,.,.,3023,3003,3036,3042,,EST,2.2,B,.,151,45,45,45,45,45,45,NO,2,,,0,,,,,,0,99,99,99,5,,,,NO,NO,3023,CKM08010507,,0,0,,,,,2.4,0.2,195,,,,,,,,,,,,.,,,50640,17541,600,,
CKM20080105,CKM2008010508,AM,.,.,S,D,23,1,G,-83.125067,29.279067,,,CK0801017,.,.,3023,3003,3036,3042,,EST,0.6,B,.,140,45,45,45,45,45,45,NO,0.4,,,0,,,100,0,,0,0,0,99,15,,,,NO,NO,3023,CKM08010508,,0,180,0.1,,,,,,,,,,,,,,,,,,.,,,52860,17541,,,
CKM20080105,CKM2008010509,AM,.,.,S,D,23,1,G,-83.120867,29.285533,,,CK0801015,.,.,3023,3003,3036,3042,,EST,0.9,B,.,129,45,45,45,45,45,45,YES,0.9,,,0,,,100,0,,0,1,0,99,0,,,,NO,NO,3023,CKM08010509,,0,0,0.2,,,,,,,,,,,,,,,,,,.,,,53940,17541,,,
CKM20080105,CKM2008010510,AM,.,.,S,D,23,1,G,-83.099333,29.288183,,,CK0801016,.,.,3023,3003,3036,3042,,EST,1.3,B,.,131,45,45,45,45,45,45,NO,0.8,,,0,,,100,0,,0,2,0,99,0,,,,NO,NO,3023,CKM08010510,,0,90,0.2,,,,,,,,,,,,,,,,,,.,,,55200,17541,,,
CKM20080106,CKM2008010601,AM,.,.,S,S,20,1,G,-83.084067,29.194117,,,CK0801003,.,.,3006,3002,3023,3042,,EST,0.3,B,.,197,45,45,45,45,45,45,YES,0.3,,,0,,,0,0,,10,0,,85,0,,,,NO,NO,3006,CKM08010601,,0,90,0.1,,,,,,,,,,,,,,,,,,.,,,45300,17545,,,
CKM20080106,CKM2008010602,AM,.,.,S,B,20,1,G,-83.097967,29.241867,,,CK0801009,.,.,3006,3002,3023,3042,,EST,0.3,B,.,165,45,45,45,45,45,45,YES,0.3,,,0,,,,,,0,99,99,99,0,,,,NO,NO,3006,CKM08010602,,0,90,0.3,,,,,,,,,,,,,,,,,,.,,,47280,17545,,,
CKM20080106,CKM2008010603,AM,.,.,S,D,160,1,G,-83.09975,29.2496,,,CK0801025,.,.,3006,3002,3023,3042,,EST,0.7,B,.,165,45,45,45,45,45,45,NO,0.5,,,0,,,0,0,,10,0,,8,0,,,,NO,NO,3006,CKM08010603,,90,0,0.2,,,,,,,,,,,,,,,,,,.,,,49200,17545,,,
CKM20080106,CKM2008010604,AM,.,.,S,D,160,1,G,-83.108583,29.258683,,,CK0801024,.,.,3006,3002,3023,3042,,EST,1,B,.,152,45,45,45,45,45,45,NO,0.8,,,0,,,0,0,,10,0,,10,15,,,,NO,NO,3006,CKM08010604,,0,90,0.2,,,,,,,,,,,,,,,,,,.,,,50400,17545,,,
CKM20080106,CKM2008010605,AM,.,.,S,D,23,1,G,-83.066133,29.24565,,,CK0801018,.,.,3006,3002,3023,3042,,EST,0.3,B,.,167,45,45,45,45,45,45,YES,0.3,,,0,,,100,0,,0,0,0,10,2,,,,NO,NO,3006,CKM08010605,,0,180,0.1,,,,,,,,,,,,,,,,,,.,,,53040,17545,,,
